Modelname,Rotated,True,Predicted
1-Channel CNN,0,1.1861142857142857,0.2563199996948242
1-Channel CNN,1,1.1861142857142857,-0.6463188529014587
1-Channel CNN,0,1.1861142857142857,0.1520453691482544
1-Channel CNN,1,1.1861142857142857,-0.3819238245487213
1-Channel CNN,0,1.1861142857142857,0.3142782151699066
1-Channel CNN,1,1.1861142857142857,-0.4113369286060333
1-Channel CNN,0,1.1861142857142857,0.7271727919578552
1-Channel CNN,1,1.1861142857142857,-0.5576918125152588
1-Channel CNN,0,1.1861142857142857,0.4744924306869507
1-Channel CNN,1,1.1861142857142857,-0.3827029764652252
1-Channel CNN,0,1.1861142857142857,0.5801967978477478
1-Channel CNN,1,1.1861142857142857,-0.5219536423683167
1-Channel CNN,0,1.1861142857142857,0.1573643982410431
1-Channel CNN,1,1.1861142857142857,-0.6259157061576843
1-Channel CNN,0,1.1861142857142857,0.49137207865715027
1-Channel CNN,1,1.1861142857142857,-0.6561754941940308
1-Channel CNN,0,1.1861142857142857,0.43216654658317566
1-Channel CNN,1,1.1861142857142857,-0.020725607872009277
1-Channel CNN,0,1.1861142857142857,0.1355780065059662
1-Channel CNN,1,1.1861142857142857,-0.06808754056692123
1-Channel CNN,0,1.1861142857142857,0.6053400635719299
1-Channel CNN,1,1.1861142857142857,-0.3111560046672821
1-Channel CNN,0,1.1861142857142857,0.7436031699180603
1-Channel CNN,1,1.1861142857142857,-0.4307316243648529
1-Channel CNN,0,1.1861142857142857,0.7778160572052002
1-Channel CNN,1,1.1861142857142857,-0.33192697167396545
1-Channel CNN,0,1.1861142857142857,1.0378334522247314
1-Channel CNN,1,1.1861142857142857,-0.31958046555519104
1-Channel CNN,0,1.1861142857142857,0.6028462648391724
1-Channel CNN,1,1.1861142857142857,-0.3017599880695343
1-Channel CNN,0,1.1861142857142857,0.5607892274856567
1-Channel CNN,1,1.1861142857142857,-0.5082285404205322
1-Channel CNN,0,1.1861142857142857,0.2550486922264099
1-Channel CNN,1,1.1861142857142857,-0.31449902057647705
1-Channel CNN,0,1.1861142857142857,0.8191970586776733
1-Channel CNN,1,1.1861142857142857,-0.6009630560874939
1-Channel CNN,0,1.1861142857142857,0.1942884922027588
1-Channel CNN,1,1.1861142857142857,-0.15220080316066742
1-Channel CNN,0,1.1861142857142857,0.5854697227478027
1-Channel CNN,1,1.1861142857142857,0.04728373885154724
1-Channel CNN,0,1.1861142857142857,0.7109033465385437
1-Channel CNN,1,1.1861142857142857,-0.2663329839706421
1-Channel CNN,0,1.1861142857142857,0.49312639236450195
1-Channel CNN,1,1.1861142857142857,-0.5681158304214478
1-Channel CNN,0,1.1861142857142857,0.8604884743690491
1-Channel CNN,1,1.1861142857142857,-0.39852285385131836
1-Channel CNN,0,1.1861142857142857,0.5162284970283508
1-Channel CNN,1,1.1861142857142857,-0.377092570066452
1-Channel CNN,0,1.1861142857142857,0.8855823278427124
1-Channel CNN,1,1.1861142857142857,-0.2177787721157074
1-Channel CNN,0,1.1861142857142857,0.3028144836425781
1-Channel CNN,1,1.1861142857142857,-0.13110679388046265
1-Channel CNN,0,1.1861142857142857,0.43820542097091675
1-Channel CNN,1,1.1861142857142857,-0.24969294667243958
1-Channel CNN,0,1.1861142857142857,0.5172120928764343
1-Channel CNN,1,1.1861142857142857,-0.4169437289237976
1-Channel CNN,0,1.1861142857142857,0.6013890504837036
1-Channel CNN,1,1.1861142857142857,-0.06552375108003616
1-Channel CNN,0,1.2502285714285717,0.3750692903995514
1-Channel CNN,1,1.2502285714285717,-0.7494430541992188
1-Channel CNN,0,1.2502285714285717,0.19643238186836243
1-Channel CNN,1,1.2502285714285717,-0.6817112565040588
1-Channel CNN,0,1.2502285714285717,0.4038636088371277
1-Channel CNN,1,1.2502285714285717,-0.2381468415260315
1-Channel CNN,0,1.2502285714285717,-0.041103966534137726
1-Channel CNN,1,1.2502285714285717,-0.08026930689811707
1-Channel CNN,0,1.2502285714285717,0.6299799084663391
1-Channel CNN,1,1.2502285714285717,-0.13515499234199524
1-Channel CNN,0,1.2502285714285717,0.7638983726501465
1-Channel CNN,1,1.2502285714285717,-0.034862011671066284
1-Channel CNN,0,1.2502285714285717,0.2630569636821747
1-Channel CNN,1,1.2502285714285717,-0.6349886059761047
1-Channel CNN,0,1.2502285714285717,0.035084716975688934
1-Channel CNN,1,1.2502285714285717,-0.43493762612342834
1-Channel CNN,0,1.2502285714285717,-0.012222676537930965
1-Channel CNN,1,1.2502285714285717,-0.776606023311615
1-Channel CNN,0,1.2502285714285717,0.33406010270118713
1-Channel CNN,1,1.2502285714285717,-0.4923267364501953
1-Channel CNN,0,1.2502285714285717,0.5258997678756714
1-Channel CNN,1,1.2502285714285717,-0.7632147669792175
1-Channel CNN,0,1.2502285714285717,0.3347930908203125
1-Channel CNN,1,1.2502285714285717,-0.6496865749359131
1-Channel CNN,0,1.2502285714285717,-0.038858816027641296
1-Channel CNN,1,1.2502285714285717,-0.1470244973897934
1-Channel CNN,0,1.2502285714285717,0.1798115223646164
1-Channel CNN,1,1.2502285714285717,-0.502869725227356
1-Channel CNN,0,1.2502285714285717,0.5446008443832397
1-Channel CNN,1,1.2502285714285717,-0.11596041172742844
1-Channel CNN,0,1.2502285714285717,-0.1595005840063095
1-Channel CNN,1,1.2502285714285717,-0.6918730735778809
1-Channel CNN,0,1.2502285714285717,0.4929746091365814
1-Channel CNN,1,1.2502285714285717,-0.4462275505065918
1-Channel CNN,0,1.2502285714285717,0.1557830274105072
1-Channel CNN,1,1.2502285714285717,-0.1896379292011261
1-Channel CNN,0,1.2502285714285717,0.6092220544815063
1-Channel CNN,1,1.2502285714285717,-0.5686954259872437
1-Channel CNN,0,1.2502285714285717,0.7757675051689148
1-Channel CNN,1,1.2502285714285717,-0.38808655738830566
1-Channel CNN,0,1.2502285714285717,0.039249323308467865
1-Channel CNN,1,1.2502285714285717,-0.3836766183376312
1-Channel CNN,0,1.2502285714285717,0.8879436254501343
1-Channel CNN,1,1.2502285714285717,-0.30381253361701965
1-Channel CNN,0,1.2502285714285717,0.615267276763916
1-Channel CNN,1,1.2502285714285717,-0.29547959566116333
1-Channel CNN,0,1.2502285714285717,0.4978935718536377
1-Channel CNN,1,1.2502285714285717,-0.4701995849609375
1-Channel CNN,0,1.2502285714285717,0.5201185345649719
1-Channel CNN,1,1.2502285714285717,-0.13716959953308105
1-Channel CNN,0,1.2502285714285717,0.5428431034088135
1-Channel CNN,1,1.2502285714285717,-0.3923853039741516
1-Channel CNN,0,1.2502285714285717,-0.1261831521987915
1-Channel CNN,1,1.2502285714285717,-0.22316358983516693
1-Channel CNN,0,1.2502285714285717,0.04306478425860405
1-Channel CNN,1,1.2502285714285717,-0.8880255222320557
1-Channel CNN,0,1.2502285714285717,0.5583763122558594
1-Channel CNN,1,1.2502285714285717,-0.2480606585741043
1-Channel CNN,0,1.2502285714285717,0.34475117921829224
1-Channel CNN,1,1.2502285714285717,-0.02167542092502117
1-Channel CNN,0,1.2502285714285717,0.7277713418006897
1-Channel CNN,1,1.2502285714285717,-0.5584498047828674
1-Channel CNN,0,1.2502285714285717,0.09375744313001633
1-Channel CNN,1,1.2502285714285717,-0.7436017394065857
1-Channel CNN,0,1.2502285714285717,0.5501838326454163
1-Channel CNN,1,1.2502285714285717,-0.10811764001846313
1-Channel CNN,0,1.2502285714285717,-0.053396809846162796
1-Channel CNN,1,1.2502285714285717,-0.026079721748828888
1-Channel CNN,0,1.2502285714285717,0.5218459963798523
1-Channel CNN,1,1.2502285714285717,-0.4433281421661377
1-Channel CNN,0,1.2502285714285717,0.34161263704299927
1-Channel CNN,1,1.2502285714285717,-0.21999427676200867
1-Channel CNN,0,1.2502285714285717,0.10110785812139511
1-Channel CNN,1,1.2502285714285717,-0.37939807772636414
1-Channel CNN,0,1.2502285714285717,0.06862963736057281
1-Channel CNN,1,1.2502285714285717,-0.1376035064458847
1-Channel CNN,0,1.2502285714285717,0.22845391929149628
1-Channel CNN,1,1.2502285714285717,-0.31721946597099304
1-Channel CNN,0,1.3143428571428568,0.20431272685527802
1-Channel CNN,1,1.3143428571428568,-0.4074362516403198
1-Channel CNN,0,1.3143428571428568,0.20043091475963593
1-Channel CNN,1,1.3143428571428568,-0.05623022839426994
1-Channel CNN,0,1.3143428571428568,0.23152035474777222
1-Channel CNN,1,1.3143428571428568,0.055578626692295074
1-Channel CNN,0,1.3143428571428568,0.6388283371925354
1-Channel CNN,1,1.3143428571428568,-0.2996752858161926
1-Channel CNN,0,1.3143428571428568,0.2374902069568634
1-Channel CNN,1,1.3143428571428568,-0.1244456097483635
1-Channel CNN,0,1.3143428571428568,0.09823382645845413
1-Channel CNN,1,1.3143428571428568,-0.3402755558490753
1-Channel CNN,0,1.3143428571428568,0.09008938074111938
1-Channel CNN,1,1.3143428571428568,-0.10806472599506378
1-Channel CNN,0,1.3143428571428568,0.3232771158218384
1-Channel CNN,1,1.3143428571428568,-0.26991283893585205
1-Channel CNN,0,1.3143428571428568,0.3864544630050659
1-Channel CNN,1,1.3143428571428568,-0.38550427556037903
1-Channel CNN,0,1.3143428571428568,0.5161457657814026
1-Channel CNN,1,1.3143428571428568,-0.2673768997192383
1-Channel CNN,0,1.3143428571428568,0.2896885275840759
1-Channel CNN,1,1.3143428571428568,-0.31722575426101685
1-Channel CNN,0,1.3143428571428568,0.569500207901001
1-Channel CNN,1,1.3143428571428568,-0.21878065168857574
1-Channel CNN,0,1.3143428571428568,0.11141335964202881
1-Channel CNN,1,1.3143428571428568,-0.5605848431587219
1-Channel CNN,0,1.3143428571428568,0.24234090745449066
1-Channel CNN,1,1.3143428571428568,-0.7503566145896912
1-Channel CNN,0,1.3143428571428568,0.311069518327713
1-Channel CNN,1,1.3143428571428568,-0.3764205873012543
1-Channel CNN,0,1.3143428571428568,0.1824454814195633
1-Channel CNN,1,1.3143428571428568,-0.2406490296125412
1-Channel CNN,0,1.3143428571428568,0.2945247292518616
1-Channel CNN,1,1.3143428571428568,-0.2441016137599945
1-Channel CNN,0,1.3143428571428568,0.490628182888031
1-Channel CNN,1,1.3143428571428568,-0.301218718290329
1-Channel CNN,0,1.3143428571428568,0.40319716930389404
1-Channel CNN,1,1.3143428571428568,-0.6804836988449097
1-Channel CNN,0,1.3143428571428568,0.20148484408855438
1-Channel CNN,1,1.3143428571428568,-0.6587936282157898
1-Channel CNN,0,1.3143428571428568,0.11842702329158783
1-Channel CNN,1,1.3143428571428568,-0.4073698818683624
1-Channel CNN,0,1.3143428571428568,0.3291897475719452
1-Channel CNN,1,1.3143428571428568,-0.754589855670929
1-Channel CNN,0,1.3143428571428568,0.3250550925731659
1-Channel CNN,1,1.3143428571428568,-0.46551021933555603
1-Channel CNN,0,1.3143428571428568,0.15112967789173126
1-Channel CNN,1,1.3143428571428568,-0.26545876264572144
1-Channel CNN,0,1.3143428571428568,0.3156374394893646
1-Channel CNN,1,1.3143428571428568,-0.2834123373031616
1-Channel CNN,0,1.3143428571428568,0.2338334023952484
1-Channel CNN,1,1.3143428571428568,-0.23438619077205658
1-Channel CNN,0,1.3143428571428568,0.6816508173942566
1-Channel CNN,1,1.3143428571428568,-0.7180777788162231
1-Channel CNN,0,1.3143428571428568,-0.08257900178432465
1-Channel CNN,1,1.3143428571428568,-0.4899478256702423
1-Channel CNN,0,1.3143428571428568,0.19845175743103027
1-Channel CNN,1,1.3143428571428568,-0.3436591923236847
1-Channel CNN,0,1.3143428571428568,0.47416388988494873
1-Channel CNN,1,1.3143428571428568,-0.5589566826820374
1-Channel CNN,0,1.3143428571428568,0.7425839304924011
1-Channel CNN,1,1.3143428571428568,-0.6898662447929382
1-Channel CNN,0,1.3143428571428568,0.06715048104524612
1-Channel CNN,1,1.3143428571428568,-0.2781306803226471
1-Channel CNN,0,1.3143428571428568,0.33712807297706604
1-Channel CNN,1,1.3143428571428568,-0.534631073474884
1-Channel CNN,0,1.3143428571428568,0.7956588268280029
1-Channel CNN,1,1.3143428571428568,-0.21636062860488892
1-Channel CNN,0,1.3143428571428568,0.42110079526901245
1-Channel CNN,1,1.3143428571428568,-0.36036378145217896
1-Channel CNN,0,1.3143428571428568,0.5455970168113708
1-Channel CNN,1,1.3143428571428568,0.14205755293369293
1-Channel CNN,0,1.3143428571428568,0.31467294692993164
1-Channel CNN,1,1.3143428571428568,-0.1901511698961258
1-Channel CNN,0,1.3143428571428568,0.05108718201518059
1-Channel CNN,1,1.3143428571428568,-0.2583463191986084
1-Channel CNN,0,1.3143428571428568,0.24972793459892273
1-Channel CNN,1,1.3143428571428568,-0.17845603823661804
1-Channel CNN,0,1.3784571428571428,0.7506787776947021
1-Channel CNN,1,1.3784571428571428,-0.4506476819515228
1-Channel CNN,0,1.3784571428571428,0.213941290974617
1-Channel CNN,1,1.3784571428571428,-0.3539230227470398
1-Channel CNN,0,1.3784571428571428,0.35108235478401184
1-Channel CNN,1,1.3784571428571428,-0.043448273092508316
1-Channel CNN,0,1.3784571428571428,0.4678879976272583
1-Channel CNN,1,1.3784571428571428,-0.3783581554889679
1-Channel CNN,0,1.3784571428571428,-0.06484737992286682
1-Channel CNN,1,1.3784571428571428,0.3402915596961975
1-Channel CNN,0,1.3784571428571428,0.45963066816329956
1-Channel CNN,1,1.3784571428571428,0.08941492438316345
1-Channel CNN,0,1.3784571428571428,0.1905698925256729
1-Channel CNN,1,1.3784571428571428,0.09291479736566544
1-Channel CNN,0,1.3784571428571428,0.4819910228252411
1-Channel CNN,1,1.3784571428571428,-0.32104331254959106
1-Channel CNN,0,1.3784571428571428,0.08916283398866653
1-Channel CNN,1,1.3784571428571428,-0.5237610340118408
1-Channel CNN,0,1.3784571428571428,0.2624330520629883
1-Channel CNN,1,1.3784571428571428,-0.22056128084659576
1-Channel CNN,0,1.3784571428571428,0.48873695731163025
1-Channel CNN,1,1.3784571428571428,-0.29952484369277954
1-Channel CNN,0,1.3784571428571428,0.27124735713005066
1-Channel CNN,1,1.3784571428571428,-0.27366727590560913
1-Channel CNN,0,1.3784571428571428,0.10715245455503464
1-Channel CNN,1,1.3784571428571428,-0.32740044593811035
1-Channel CNN,0,1.3784571428571428,0.5290156006813049
1-Channel CNN,1,1.3784571428571428,-0.3982504606246948
1-Channel CNN,0,1.3784571428571428,0.3848618268966675
1-Channel CNN,1,1.3784571428571428,-0.7553957104682922
1-Channel CNN,0,1.3784571428571428,0.4718853533267975
1-Channel CNN,1,1.3784571428571428,-0.5861878395080566
1-Channel CNN,0,1.3784571428571428,0.6827302575111389
1-Channel CNN,1,1.3784571428571428,-0.44681447744369507
1-Channel CNN,0,1.3784571428571428,0.42934495210647583
1-Channel CNN,1,1.3784571428571428,-0.5256043076515198
1-Channel CNN,0,1.3784571428571428,0.6593150496482849
1-Channel CNN,1,1.3784571428571428,-0.26718735694885254
1-Channel CNN,0,1.3784571428571428,0.24601544439792633
1-Channel CNN,1,1.3784571428571428,-0.9365912675857544
1-Channel CNN,0,1.3784571428571428,1.0696576833724976
1-Channel CNN,1,1.3784571428571428,-0.383313924074173
1-Channel CNN,0,1.3784571428571428,0.5223276615142822
1-Channel CNN,1,1.3784571428571428,-0.6026301383972168
1-Channel CNN,0,1.3784571428571428,0.06861019134521484
1-Channel CNN,1,1.3784571428571428,-0.3736426532268524
1-Channel CNN,0,1.3784571428571428,0.24912841618061066
1-Channel CNN,1,1.3784571428571428,-0.8708980083465576
1-Channel CNN,0,1.3784571428571428,0.45143911242485046
1-Channel CNN,1,1.3784571428571428,-0.5978291630744934
1-Channel CNN,0,1.3784571428571428,0.18609198927879333
1-Channel CNN,1,1.3784571428571428,-0.4992198050022125
1-Channel CNN,0,1.3784571428571428,-0.08779362589120865
1-Channel CNN,1,1.3784571428571428,-0.35042762756347656
1-Channel CNN,0,1.3784571428571428,0.304308146238327
1-Channel CNN,1,1.3784571428571428,-0.09815452247858047
1-Channel CNN,0,1.3784571428571428,0.09393001347780228
1-Channel CNN,1,1.3784571428571428,0.07956745475530624
1-Channel CNN,0,1.3784571428571428,0.1841326802968979
1-Channel CNN,1,1.3784571428571428,-0.1578092873096466
1-Channel CNN,0,1.3784571428571428,0.3900572955608368
1-Channel CNN,1,1.3784571428571428,-0.5553353428840637
1-Channel CNN,0,1.3784571428571428,0.08856713026762009
1-Channel CNN,1,1.3784571428571428,-0.35312899947166443
1-Channel CNN,0,1.3784571428571428,0.4908148944377899
1-Channel CNN,1,1.3784571428571428,-0.2835761606693268
1-Channel CNN,0,1.3784571428571428,0.5162250995635986
1-Channel CNN,1,1.3784571428571428,-0.4582993686199188
1-Channel CNN,0,1.3784571428571428,0.5429186224937439
1-Channel CNN,1,1.3784571428571428,-0.5487493872642517
1-Channel CNN,0,1.3784571428571428,0.6441828608512878
1-Channel CNN,1,1.3784571428571428,-0.3203534185886383
1-Channel CNN,0,1.3784571428571428,0.1693311631679535
1-Channel CNN,1,1.3784571428571428,-0.43663179874420166
1-Channel CNN,0,1.3784571428571428,0.5364322066307068
1-Channel CNN,1,1.3784571428571428,-0.46751242876052856
1-Channel CNN,0,1.3784571428571428,0.2915217876434326
1-Channel CNN,1,1.3784571428571428,0.010106219910085201
1-Channel CNN,0,1.4425714285714288,0.5844272375106812
1-Channel CNN,1,1.4425714285714288,-0.3748243451118469
1-Channel CNN,0,1.4425714285714288,0.3866989314556122
1-Channel CNN,1,1.4425714285714288,-0.3442515730857849
1-Channel CNN,0,1.4425714285714288,0.6831528544425964
1-Channel CNN,1,1.4425714285714288,-0.45781180262565613
1-Channel CNN,0,1.4425714285714288,0.1310095191001892
1-Channel CNN,1,1.4425714285714288,0.21363599598407745
1-Channel CNN,0,1.4425714285714288,0.4726824462413788
1-Channel CNN,1,1.4425714285714288,0.23421896994113922
1-Channel CNN,0,1.4425714285714288,0.17149317264556885
1-Channel CNN,1,1.4425714285714288,0.12624119222164154
1-Channel CNN,0,1.4425714285714288,0.585490882396698
1-Channel CNN,1,1.4425714285714288,-0.4088312089443207
1-Channel CNN,0,1.4425714285714288,0.54681396484375
1-Channel CNN,1,1.4425714285714288,-0.5460128784179688
1-Channel CNN,0,1.4425714285714288,0.366935133934021
1-Channel CNN,1,1.4425714285714288,-0.5855932831764221
1-Channel CNN,0,1.4425714285714288,0.5530189275741577
1-Channel CNN,1,1.4425714285714288,-0.43497976660728455
1-Channel CNN,0,1.4425714285714288,0.6036807298660278
1-Channel CNN,1,1.4425714285714288,-0.22156000137329102
1-Channel CNN,0,1.4425714285714288,0.9324021339416504
1-Channel CNN,1,1.4425714285714288,-0.39732638001441956
1-Channel CNN,0,1.4425714285714288,0.4828910529613495
1-Channel CNN,1,1.4425714285714288,-0.1321585327386856
1-Channel CNN,0,1.4425714285714288,0.7927087545394897
1-Channel CNN,1,1.4425714285714288,-0.3973771035671234
1-Channel CNN,0,1.4425714285714288,0.23302945494651794
1-Channel CNN,1,1.4425714285714288,-0.6523212194442749
1-Channel CNN,0,1.4425714285714288,0.39722752571105957
1-Channel CNN,1,1.4425714285714288,-0.07259070873260498
1-Channel CNN,0,1.4425714285714288,0.4603482186794281
1-Channel CNN,1,1.4425714285714288,-0.29100704193115234
1-Channel CNN,0,1.4425714285714288,0.44608232378959656
1-Channel CNN,1,1.4425714285714288,-0.6674337983131409
1-Channel CNN,0,1.4425714285714288,0.853252112865448
1-Channel CNN,1,1.4425714285714288,-0.1619221270084381
1-Channel CNN,0,1.4425714285714288,0.23303021490573883
1-Channel CNN,1,1.4425714285714288,-0.4334494173526764
1-Channel CNN,0,1.4425714285714288,1.0276265144348145
1-Channel CNN,1,1.4425714285714288,-0.4327888786792755
1-Channel CNN,0,1.4425714285714288,0.3521013855934143
1-Channel CNN,1,1.4425714285714288,-0.38990676403045654
1-Channel CNN,0,1.4425714285714288,0.2680577337741852
1-Channel CNN,1,1.4425714285714288,-0.4543115496635437
1-Channel CNN,0,1.4425714285714288,0.9092729091644287
1-Channel CNN,1,1.4425714285714288,-0.6829148530960083
1-Channel CNN,0,1.4425714285714288,0.34504711627960205
1-Channel CNN,1,1.4425714285714288,-0.2222568690776825
1-Channel CNN,0,1.4425714285714288,0.5576046109199524
1-Channel CNN,1,1.4425714285714288,-0.5137315988540649
1-Channel CNN,0,1.4425714285714288,0.5825321674346924
1-Channel CNN,1,1.4425714285714288,-0.372189998626709
1-Channel CNN,0,1.4425714285714288,1.123915195465088
1-Channel CNN,1,1.4425714285714288,-0.4201916754245758
1-Channel CNN,0,1.4425714285714288,0.9365152716636658
1-Channel CNN,1,1.4425714285714288,-0.5027475953102112
1-Channel CNN,0,1.4425714285714288,0.2066309154033661
1-Channel CNN,1,1.4425714285714288,-0.5560621023178101
1-Channel CNN,0,1.4425714285714288,0.7371983528137207
1-Channel CNN,1,1.4425714285714288,-0.7403191328048706
1-Channel CNN,0,1.4425714285714288,0.24454353749752045
1-Channel CNN,1,1.4425714285714288,-0.8330422043800354
1-Channel CNN,0,1.4425714285714288,0.9745668768882751
1-Channel CNN,1,1.4425714285714288,-0.5990213751792908
1-Channel CNN,0,1.4425714285714288,0.7418789863586426
1-Channel CNN,1,1.4425714285714288,-0.21638694405555725
1-Channel CNN,0,1.4425714285714288,0.7746626734733582
1-Channel CNN,1,1.4425714285714288,-0.6739692687988281
1-Channel CNN,0,1.4425714285714288,0.06527792662382126
1-Channel CNN,1,1.4425714285714288,-0.7374842762947083
1-Channel CNN,0,1.4425714285714288,0.9389109015464783
1-Channel CNN,1,1.4425714285714288,-0.2658899128437042
1-Channel CNN,0,1.4425714285714288,0.4706655442714691
1-Channel CNN,1,1.4425714285714288,-0.3959982395172119
1-Channel CNN,0,1.4425714285714288,0.16412138938903809
1-Channel CNN,1,1.4425714285714288,-0.2907468378543854
1-Channel CNN,0,1.506685714285714,0.5813480019569397
1-Channel CNN,1,1.506685714285714,-0.17442119121551514
1-Channel CNN,0,1.506685714285714,0.3298266530036926
1-Channel CNN,1,1.506685714285714,-0.8647323250770569
1-Channel CNN,0,1.506685714285714,0.22584664821624756
1-Channel CNN,1,1.506685714285714,0.24500156939029694
1-Channel CNN,0,1.506685714285714,0.3838239312171936
1-Channel CNN,1,1.506685714285714,0.18499630689620972
1-Channel CNN,0,1.506685714285714,0.43645110726356506
1-Channel CNN,1,1.506685714285714,-0.23834019899368286
1-Channel CNN,0,1.506685714285714,0.3674166202545166
1-Channel CNN,1,1.506685714285714,0.20220601558685303
1-Channel CNN,0,1.506685714285714,0.344173401594162
1-Channel CNN,1,1.506685714285714,-0.16820698976516724
1-Channel CNN,0,1.506685714285714,0.4724913537502289
1-Channel CNN,1,1.506685714285714,-0.13963404297828674
1-Channel CNN,0,1.506685714285714,0.6140777468681335
1-Channel CNN,1,1.506685714285714,-0.17776575684547424
1-Channel CNN,0,1.506685714285714,0.1488061547279358
1-Channel CNN,1,1.506685714285714,-0.5302243232727051
1-Channel CNN,0,1.506685714285714,0.47208425402641296
1-Channel CNN,1,1.506685714285714,-0.39306262135505676
1-Channel CNN,0,1.506685714285714,0.34121736884117126
1-Channel CNN,1,1.506685714285714,-0.2479897290468216
1-Channel CNN,0,1.506685714285714,0.3962458670139313
1-Channel CNN,1,1.506685714285714,-0.6349746584892273
1-Channel CNN,0,1.506685714285714,0.22058521211147308
1-Channel CNN,1,1.506685714285714,-0.7257832288742065
1-Channel CNN,0,1.506685714285714,0.5935121178627014
1-Channel CNN,1,1.506685714285714,-0.7339786887168884
1-Channel CNN,0,1.506685714285714,0.44097191095352173
1-Channel CNN,1,1.506685714285714,-0.22338640689849854
1-Channel CNN,0,1.506685714285714,0.308885395526886
1-Channel CNN,1,1.506685714285714,-0.4211220443248749
1-Channel CNN,0,1.506685714285714,0.5509591698646545
1-Channel CNN,1,1.506685714285714,-0.6825239658355713
1-Channel CNN,0,1.506685714285714,0.5589878559112549
1-Channel CNN,1,1.506685714285714,-0.7108107805252075
1-Channel CNN,0,1.506685714285714,0.6107807755470276
1-Channel CNN,1,1.506685714285714,-0.8337604403495789
1-Channel CNN,0,1.506685714285714,0.14180926978588104
1-Channel CNN,1,1.506685714285714,-0.5999511480331421
1-Channel CNN,0,1.506685714285714,-0.11170189082622528
1-Channel CNN,1,1.506685714285714,-0.5512220859527588
1-Channel CNN,0,1.506685714285714,0.24830389022827148
1-Channel CNN,1,1.506685714285714,-0.4011077284812927
1-Channel CNN,0,1.506685714285714,-0.14534024894237518
1-Channel CNN,1,1.506685714285714,-0.362210214138031
1-Channel CNN,0,1.506685714285714,0.13860172033309937
1-Channel CNN,1,1.506685714285714,-0.3240075409412384
1-Channel CNN,0,1.506685714285714,-0.017008351162075996
1-Channel CNN,1,1.506685714285714,-0.27102378010749817
1-Channel CNN,0,1.506685714285714,0.08581322431564331
1-Channel CNN,1,1.506685714285714,-0.9184381365776062
1-Channel CNN,0,1.506685714285714,0.7444440722465515
1-Channel CNN,1,1.506685714285714,-0.38040652871131897
1-Channel CNN,0,1.506685714285714,0.5810922980308533
1-Channel CNN,1,1.506685714285714,-0.47786998748779297
1-Channel CNN,0,1.506685714285714,0.5276346802711487
1-Channel CNN,1,1.506685714285714,0.16289547085762024
1-Channel CNN,0,1.506685714285714,0.12767381966114044
1-Channel CNN,1,1.506685714285714,-0.47080540657043457
1-Channel CNN,0,1.506685714285714,0.06810639053583145
1-Channel CNN,1,1.506685714285714,-0.6577013731002808
1-Channel CNN,0,1.506685714285714,-0.07003388553857803
1-Channel CNN,1,1.506685714285714,-0.3436339199542999
1-Channel CNN,0,1.506685714285714,0.013676648028194904
1-Channel CNN,1,1.506685714285714,0.13285498321056366
1-Channel CNN,0,1.506685714285714,0.26756635308265686
1-Channel CNN,1,1.506685714285714,-0.5911032557487488
1-Channel CNN,0,1.506685714285714,0.8473926782608032
1-Channel CNN,1,1.506685714285714,-0.6595821976661682
1-Channel CNN,0,1.506685714285714,0.22535715997219086
1-Channel CNN,1,1.506685714285714,-0.7613199949264526
1-Channel CNN,0,1.506685714285714,0.1385510116815567
1-Channel CNN,1,1.506685714285714,0.07919866591691971
1-Channel CNN,0,1.506685714285714,0.3370203375816345
1-Channel CNN,1,1.506685714285714,-0.8160118460655212
1-Channel CNN,0,1.5708,0.4957382380962372
1-Channel CNN,1,1.5708,-0.5872494578361511
1-Channel CNN,0,1.5708,0.42677220702171326
1-Channel CNN,1,1.5708,-0.6002734303474426
1-Channel CNN,0,1.5708,-0.25316956639289856
1-Channel CNN,1,1.5708,-0.24708805978298187
1-Channel CNN,0,1.5708,0.25711628794670105
1-Channel CNN,1,1.5708,-0.22256053984165192
1-Channel CNN,0,1.5708,-0.31034424901008606
1-Channel CNN,1,1.5708,-0.09096265584230423
1-Channel CNN,0,1.5708,0.24955326318740845
1-Channel CNN,1,1.5708,-0.029646527022123337
1-Channel CNN,0,1.5708,0.45029938220977783
1-Channel CNN,1,1.5708,-0.36294683814048767
1-Channel CNN,0,1.5708,0.3794184923171997
1-Channel CNN,1,1.5708,-0.4885612428188324
1-Channel CNN,0,1.5708,-0.1742101013660431
1-Channel CNN,1,1.5708,-1.009586215019226
1-Channel CNN,0,1.5708,0.08539752662181854
1-Channel CNN,1,1.5708,-0.7073785662651062
1-Channel CNN,0,1.5708,-0.041349951177835464
1-Channel CNN,1,1.5708,-0.5792544484138489
1-Channel CNN,0,1.5708,0.021973446011543274
1-Channel CNN,1,1.5708,-0.36253952980041504
1-Channel CNN,0,1.5708,0.26243627071380615
1-Channel CNN,1,1.5708,-0.786558985710144
1-Channel CNN,0,1.5708,0.2647552192211151
1-Channel CNN,1,1.5708,-0.7899618744850159
1-Channel CNN,0,1.5708,0.14102326333522797
1-Channel CNN,1,1.5708,-0.8786282539367676
1-Channel CNN,0,1.5708,0.20589810609817505
1-Channel CNN,1,1.5708,-0.33770766854286194
1-Channel CNN,0,1.5708,0.31850650906562805
1-Channel CNN,1,1.5708,-0.6596105098724365
