Iteration,Modelname,Metricname,Joint,Result
9,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.014380101049358725
9,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.11037699183832103
9,2-Channel CNN,Mean Square Error,0,0.009242555887770428
9,2-Channel CNN,Mean Square Error,3,0.04524864007106263
9,2-Channel CNN,R squared,0,0.9886376348182558
9,2-Channel CNN,R squared,3,0.9232206837943727
9,2-Channel CNN,Standard Deviation of Error,0,0.09537065196709299
9,2-Channel CNN,Standard Deviation of Error,3,0.21202878917685644
9,2-Channel CNN,Standard deviation per Recording (avg),0,0.08454369753599167
9,2-Channel CNN,Standard deviation per Recording (avg),3,0.18813678622245789
9,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.000388651379712398
9,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.027982899339292655
9,3-Channel CNN,Mean Square Error,0,0.007188641349822697
9,3-Channel CNN,Mean Square Error,3,0.02860623301843048
9,3-Channel CNN,R squared,0,0.9911626211224377
9,3-Channel CNN,R squared,3,0.9514600437289484
9,3-Channel CNN,Standard Deviation of Error,0,0.08428808498478547
9,3-Channel CNN,Standard Deviation of Error,3,0.1686833956379854
9,3-Channel CNN,Standard deviation per Recording (avg),0,0.07348749041557312
9,3-Channel CNN,Standard deviation per Recording (avg),3,0.15813305974006653
9,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.0
9,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.009327633113097552
9,4-Channel CNN,Mean Square Error,0,0.004950605890342646
9,4-Channel CNN,Mean Square Error,3,0.023499975323817427
9,4-Channel CNN,R squared,0,0.9939139570612284
9,4-Channel CNN,R squared,3,0.960124502451827
9,4-Channel CNN,Standard Deviation of Error,0,0.07027203678110258
9,4-Channel CNN,Standard Deviation of Error,3,0.15283160310290309
9,4-Channel CNN,Standard deviation per Recording (avg),0,0.06388305872678757
9,4-Channel CNN,Standard deviation per Recording (avg),3,0.14575399458408356
9,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.0
9,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.005441119315973571
