Iteration,Modelname,Metricname,Joint,Result
1,4-Channel CNN,Mean Square Error,0,0.24333300900635388
1,4-Channel CNN,Mean Square Error,3,0.007623272551596664
1,4-Channel CNN,R squared,0,0.7245095040732619
1,4-Channel CNN,R squared,3,0.9842869678395479
1,4-Channel CNN,Standard Deviation of Error,0,0.49182834910234574
1,4-Channel CNN,Standard Deviation of Error,3,0.08729696190857668
1,4-Channel CNN,Standard deviation per Recording (avg),0,0.4089213793094342
1,4-Channel CNN,Standard deviation per Recording (avg),3,0.08066335149730246
1,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.2658375437232802
1,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
2,kNN,Mean Square Error,0,0.831495996890789
2,kNN,Mean Square Error,3,0.02909366498251069
2,kNN,R squared,0,0.06531560578340323
2,kNN,R squared,3,0.9536837276330226
2,kNN,Standard Deviation of Error,0,0.897367182816848
2,kNN,Standard Deviation of Error,3,0.13876682756319375
2,kNN,Standard deviation per Recording (avg),0,0.30427897082335664
2,kNN,Standard deviation per Recording (avg),3,0.07989722303818214
2,kNN,Ratio of Outliers (>= 0.5 rad),0,0.6451612903225806
2,kNN,Ratio of Outliers (>= 0.5 rad),3,0.00971628449280995
2,Linear,Mean Square Error,0,0.5306275212026024
2,Linear,Mean Square Error,3,0.018703636438311064
2,Linear,R squared,0,0.4035217667138683
2,Linear,R squared,3,0.9702243522756416
2,Linear,Standard Deviation of Error,0,0.7255646162075898
2,Linear,Standard Deviation of Error,3,0.13645031576709674
2,Linear,Standard deviation per Recording (avg),0,0.4487067901654125
2,Linear,Standard deviation per Recording (avg),3,0.12339418620093477
2,Linear,Ratio of Outliers (>= 0.5 rad),0,0.5075787019043918
2,Linear,Ratio of Outliers (>= 0.5 rad),3,0.000777302759424796
2,3-Layer FC,Mean Square Error,0,0.4497438115596254
2,3-Layer FC,Mean Square Error,3,0.011365873766636827
2,3-Layer FC,R squared,0,0.49444311983202005
2,3-Layer FC,R squared,3,0.9819058580147709
2,3-Layer FC,Standard Deviation of Error,0,0.66796156452653
2,3-Layer FC,Standard Deviation of Error,3,0.10637595635106946
2,3-Layer FC,Standard deviation per Recording (avg),0,0.45390069857239723
2,3-Layer FC,Standard deviation per Recording (avg),3,0.09461454808712005
